A4GALT,3,"43088126,43091496,43116802,","43090003,43091637,43116876,",
MYO3A,35,"26223001,26224672,26241022,26243802,26285418,26286087,26305748,26310431,26312950,26315305,26355903,26357696,26359039,26359246,26377131,26385309,26385496,26409604,26414326,26417319,26432376,26434374,26436358,26442778,26443674,26446238,26454995,26457640,26459344,26462591,26465629,26482133,26490193,26491892,26500771,","26223257,26224759,26241207,26243937,26285523,26286187,26305825,26310577,26313016,26315461,26356003,26357813,26359144,26359330,26377334,26385408,26385611,26409731,26414537,26417467,26432530,26434463,26436488,26442858,26443752,26446444,26455107,26457803,26459468,26463486,26465774,26482240,26490234,26492036,26501465,",
PRKAG3,14,"219687105,219688368,219688944,219689261,219691650,219691969,219692297,219692555,219692726,219693241,219694700,219695468,219696058,219696460,","219687799,219688601,219689091,219689299,219691816,219692096,219692352,219692601,219692785,219693323,219695104,219695624,219696098,219696512,",
PLIN4,6,"4502191,4504872,4508779,4510457,4516628,4517565,","4504797,4504959,4508967,4513716,4516690,4517716,",
SSR4,7,"153059903,153060128,153061888,153062912,153063179,153063525,153063783,","153060040,153060209,153062007,153062987,153063269,153063591,153063967,",
CD79B,6,"62006097,62006793,62007129,62007433,62008694,62009554,","62006684,62006835,62007248,62007745,62008745,62009704,",
NOS2,27,"26083791,26085906,26087055,26087648,26088169,26089823,26091006,26092560,26093535,26094730,26096002,26096560,26097938,26099333,26100186,26101282,26105715,26105907,26107792,26108061,26109040,26109969,26114703,26115834,26116629,26125725,26127364,","26084379,26086101,26087204,26087770,26088257,26090031,26091170,26092742,26093614,26094863,26096177,26096610,26098043,26099478,26100269,26101477,26105817,26106082,26107932,26108203,26109132,26110132,26114852,26115957,26116714,26125908,26127555,",
SERPINA5,6,"95047705,95047951,95053682,95056377,95057085,95058393,","95047827,95048047,95054318,95056648,95057233,95059457,",
BDKRB2,3,"96671134,96703410,96706739,","96671296,96703518,96710666,",
UCP2,8,"73685715,73686535,73687685,73687867,73688930,73689297,73692520,73693765,","73686166,73686716,73687787,73688062,73689141,73689522,73692677,73693889,",
SUMO1,5,"203070902,203075457,203079079,203084754,203103162,","203072044,203075529,203079157,203084829,203103322,",
TLK2,22,"60556385,60558481,60598133,60599564,60600494,60601596,60613530,60629662,60631023,60637376,60642361,60650575,60654069,60655837,60657471,60663495,60673945,60678011,60679402,60683490,60685401,60689752,","60556651,60558567,60598205,60599634,60600538,60601692,60613698,60629758,60631116,60637487,60642498,60650728,60654136,60655935,60657553,60663587,60674035,60678181,60679541,60683602,60685509,60692841,",
SPINK5,33,"147443534,147444909,147449885,147451710,147465967,147468104,147469056,147470727,147473916,147475380,147477429,147478796,147480016,147480917,147481343,147484514,147486599,147488315,147491330,147492430,147493924,147495932,147497999,147498548,147499571,147499857,147503395,147504327,147505285,147506545,147510821,147513359,147516545,","147443662,147444935,147450013,147451783,147466095,147468168,147469184,147470791,147474044,147475468,147477557,147478878,147480144,147480999,147481471,147484563,147486727,147488400,147491458,147492497,147494052,147496029,147498127,147498621,147499699,147499954,147503523,147504400,147505413,147506642,147510952,147513450,147516925,",
APTX,9,"32972603,32974455,32984628,32985968,32987541,32988076,32989756,32997240,33001564,","32973650,32974559,32984855,32986028,32987840,32988127,32989893,32997346,33001639,",
ERCC4,11,"14014013,14015887,14020417,14021884,14024566,14026013,14028048,14029002,14031622,14038579,14041470,","14014229,14016068,14020613,14022092,14024747,14026142,14028159,14029600,14031715,14038692,14046205,",
ROBO2,26,"77089293,77147164,77526564,77530249,77542394,77571925,77595488,77599968,77607094,77611801,77612317,77614104,77617463,77623649,77626640,77629097,77637901,77644292,77645773,77651360,77656948,77666663,77671377,77684020,77693854,77695204,","77089997,77147491,77526722,77530370,77542533,77572053,77595613,77600140,77607300,77611883,77612480,77614271,77617585,77623881,77626765,77629269,77638084,77644335,77645901,77651642,77657105,77666924,77671583,77684194,77694055,77699114,",
SEMA3A,17,"83587658,83592520,83606447,83610636,83614751,83631270,83634654,83636668,83640337,83640498,83643524,83675639,83689780,83739785,83758438,83764109,83823790,","83591142,83592663,83606512,83610794,83614793,83631362,83634874,83636813,83640407,83640613,83643667,83675759,83689874,83739905,83758501,83764267,83824217,",
CITED2,2,"139693391,139695549,","139695089,139695787,",
CACNG2,4,"36956915,36962399,36983511,37098410,","36960933,36962540,36983595,37098690,",
MICU1,12,"74127083,74135540,74167686,74182991,74234857,74236931,74267912,74293503,74310936,74322652,74326390,74385767,","74128113,74135630,74167795,74183129,74235055,74237014,74268033,74293547,74311099,74322821,74326552,74385949,",
WNT3A,4,"228194722,228210367,228238356,228246686,","228194900,228210609,228238622,228248972,",
FEM1A,1,"4791727,","4795571,",
POLB,14,"42195972,42196529,42202470,42206533,42207524,42210036,42213033,42214686,42214837,42218812,42220129,42226788,42227366,42229080,","42196203,42196587,42202537,42206608,42207583,42210086,42213085,42214741,42214910,42218883,42220216,42226853,42227506,42229331,",
MUC4,24,"195473637,195475772,195477759,195478077,195479243,195479921,195481083,195484017,195485994,195487754,195488354,195488957,195489725,195490303,195490915,195491867,195492140,195493533,195495892,195497086,195498522,195501042,195505173,195538606,","195474251,195475935,195477983,195478142,195479317,195480101,195481243,195484199,195486132,195487988,195488456,195489125,195489816,195490512,195491035,195491993,195492320,195493622,195496023,195497242,195498687,195501176,195505326,195538844,",
DGUOK,7,"74153952,74166036,74173845,74177711,74184251,74185272,74185836,","74154179,74166149,74174033,74177859,74184367,74185372,74186088,",
GEN1,14,"17935176,17941195,17942662,17946163,17947845,17950004,17952462,17953900,17954362,17954485,17955537,17959268,17961244,17961887,","17935234,17941371,17942849,17946340,17947956,17950078,17952554,17954051,17954399,17954566,17955668,17959330,17961388,17966632,",
ACSM2B,15,"20548082,20551975,20554235,20554456,20556478,20557715,20559383,20559715,20563465,20565098,20566590,20570558,20575990,20586743,20587528,","20548684,20552095,20554335,20554584,20556580,20557796,20559507,20559795,20563619,20565242,20566798,20570769,20576175,20586778,20587695,",
ACAP3,24,"1227763,1229202,1229469,1229781,1230097,1230826,1231115,1231394,1231590,1231804,1233201,1233392,1233749,1233946,1234724,1235210,1235352,1235537,1235888,1237367,1238301,1238541,1239465,1243148,","1229088,1229313,1229579,1230008,1230196,1230934,1231318,1231489,1231660,1232013,1233313,1233493,1233801,1234059,1234736,1235285,1235448,1235582,1236072,1237426,1238355,1238661,1239523,1243269,",
KDM7A,20,"139784545,139791603,139793855,139796354,139796698,139797344,139798678,139799698,139801750,139810894,139813290,139818912,139820241,139824420,139826436,139827241,139829292,139833338,139838904,139876543,","139790988,139791877,139793938,139796563,139796847,139797442,139798833,139799823,139801960,139810984,139813382,139819019,139820329,139824583,139826623,139827383,139829453,139833456,139838990,139876741,",
APOL6,3,"36044423,36052425,36054661,","36044670,36052522,36064456,",
ASXL3,12,"31158540,31187557,31224857,31226208,31241579,31250636,31251710,31263368,31311931,31314273,31318450,31322851,","31158649,31187640,31224966,31226317,31241701,31250754,31251830,31263532,31312028,31314379,31320407,31327399,",
SLC25A21,10,"37147125,37153032,37153948,37180522,37194774,37198711,37203711,37283122,37344160,37641485,","37149924,37153085,37154130,37180687,37194882,37198771,37203778,37283206,37344209,37641865,",
HID1,19,"72946838,72947999,72948363,72949100,72949639,72950232,72951886,72954235,72954421,72954767,72955005,72955975,72956120,72957967,72958328,72959059,72959834,72960577,72968685,","72947728,72948158,72948455,72949181,72949746,72950460,72952051,72954314,72954573,72954858,72955146,72956032,72956343,72958084,72958435,72959176,72960005,72960727,72968900,",
FOLR1,5,"71900601,71903209,71906314,71906655,71906940,","71900803,71903385,71906503,71906791,71907367,",
DACT1,4,"59104756,59107453,59108309,59111975,","59105265,59107586,59108465,59115038,",
LARP7,13,"113558119,113565823,113567506,113567743,113567946,113568189,113568354,113568845,113570690,113571616,113574232,113575223,113578402,","113558395,113566027,113567607,113567827,113568111,113568283,113568705,113568990,113570842,113571738,113574392,113575315,113578748,",
ZMYND11,15,"180404,225933,255828,267134,282777,283524,285377,285995,286832,287960,292705,293337,294275,294842,298287,","180726,226068,255988,267296,282855,283617,285465,286051,286910,288079,292913,293406,294548,295028,300577,",
PHGDH,12,"120254418,120263792,120265998,120269473,120269626,120277256,120277917,120279736,120283008,120284389,120285429,120286508,","120254783,120263944,120266064,120269528,120269725,120277389,120278066,120279889,120283141,120284520,120285667,120286849,",
TPR,51,"186280785,186283760,186286613,186287578,186287864,186289443,186291449,186291649,186292817,186294895,186295235,186296591,186300629,186301326,186302253,186303456,186304199,186304469,186305627,186306144,186307164,186308773,186310159,186310383,186312457,186313037,186313506,186314711,186315266,186316423,186319354,186320461,186321107,186322819,186324541,186324766,186325417,186326528,186327674,186328930,186329404,186329896,186330753,186330920,186331419,186331968,186332473,186337017,186340101,186342490,186344009,","186283158,186283856,186286732,186287735,186287960,186289550,186291544,186291718,186293002,186294986,186295367,186296792,186300713,186301475,186302526,186303665,186304261,186304675,186305826,186306288,186307375,186308904,186310291,186310521,186312605,186313222,186313710,186314828,186315419,186316590,186319520,186320602,186321242,186322982,186324690,186324900,186325581,186326755,186327782,186329128,186329496,186330037,186330841,186331001,186331512,186332133,186332577,186337114,186340175,186342595,186344457,",
WWC3,23,"9983794,10031484,10035326,10046838,10047764,10058810,10062171,10066545,10077817,10084457,10085163,10090658,10092304,10093063,10094153,10096027,10096596,10097995,10102471,10104672,10106748,10107452,10109474,","9983898,10031594,10035530,10046915,10047844,10058940,10062321,10066619,10078060,10084547,10085729,10090779,10092379,10093150,10094346,10096201,10096748,10098161,10102636,10104765,10106976,10107580,10112518,",
FILIP1,6,"76017799,76022112,76063254,76072459,76124412,76203129,","76018613,76024918,76063433,76072633,76124694,76203545,",
B9D1,7,"19246482,19247102,19250581,19251096,19261152,19263632,19265819,","19246774,19247170,19250644,19251193,19261264,19263701,19266046,",
NBEA,58,"35516423,35615069,35619083,35619442,35622699,35624405,35630146,35632853,35644044,35644855,35672433,35683426,35684946,35691550,35692364,35692513,35697618,35716405,35729910,35730219,35731214,35733152,35735886,35738492,35739230,35745405,35747600,35751132,35756496,35758112,35770000,35782836,35785189,35806628,35864525,35883664,35923244,35926293,36006405,36026228,36046536,36124613,36125066,36129123,36141041,36158034,36167464,36180562,36202217,36220395,36223791,36225941,36228991,36229715,36239221,36241510,36242504,36245037,","35517251,35615301,35619184,35619538,35622821,35624532,35630266,35633000,35644242,35644989,35672542,35683579,35685115,35691630,35692427,35692611,35697711,35716514,35729992,35730343,35731407,35734169,35736104,35738647,35739235,35745589,35747731,35751240,35756665,35758208,35770439,35782991,35785316,35806756,35864587,35883729,35923353,35926460,36006530,36026372,36046673,36124731,36125169,36129239,36141154,36158175,36167584,36180715,36202385,36220485,36223984,36226013,36229147,36229886,36239323,36241707,36242656,36246873,",
NTHL1,6,"2089815,2090133,2093567,2094630,2096128,2097709,","2090048,2090239,2093727,2094801,2096367,2097867,",
NT5E,9,"86159301,86176777,86180954,86194952,86197052,86199211,86200225,86201694,86203558,","86160196,86177000,86181143,86195150,86197207,86199317,86200375,86201895,86205509,",
FANCB,10,"14861528,14862624,14862977,14868626,14871160,14875983,14877303,14882681,14887044,14891107,","14862103,14862862,14863408,14868796,14871289,14876076,14877456,14883702,14887165,14891184,",
FGF20,3,"16850333,16853163,16859255,","16850826,16853267,16859674,",
LOXHD1,24,"44056934,44057616,44063549,44064981,44068934,44085800,44087500,44089660,44098091,44101059,44102063,44104428,44104670,44109139,44113124,44114297,44118118,44121738,44122689,44125279,44126857,44137318,44137864,44139132,","44057183,44057915,44063708,44065114,44069105,44085986,44087675,44089778,44098219,44101245,44102272,44104564,44104880,44109294,44113287,44114414,44118300,44121903,44122818,44125384,44127021,44137452,44138018,44139270,",
SIRT6,8,"4174105,4175024,4175676,4175838,4177075,4179100,4180778,4182470,","4174943,4175148,4175757,4175934,4177135,4179283,4180906,4182596,",
DIP2B,38,"50898767,51019758,51034506,51053976,51064968,51068256,51069111,51072461,51074454,51076920,51079615,51080355,51084831,51086731,51089049,51089630,51090843,51092110,51092848,51097922,51100320,51102230,51108177,51112491,51112737,51115055,51116984,51118557,51121485,51122330,51125151,51126148,51127917,51128855,51130818,51133191,51135198,51138369,","50899023,51019830,51034635,51054102,51065181,51068412,51069231,51072659,51074546,51077031,51079739,51080465,51084934,51086796,51089143,51089750,51090958,51092250,51092985,51098003,51100448,51102345,51108379,51112601,51112818,51115179,51117106,51118669,51121595,51122461,51125320,51126319,51127979,51128913,51130893,51133369,51135322,51142450,",
UBE3B,28,"109915427,109919441,109921335,109921665,109923816,109924275,109926376,109927723,109928849,109935622,109936037,109937437,109939175,109940827,109945368,109947400,109948148,109949008,109954569,109958952,109959245,109961782,109962242,109964162,109967694,109968351,109971270,109972395,","109915914,109919547,109921517,109921786,109923876,109924380,109926473,109927809,109928932,109935728,109936158,109937615,109939339,109940995,109945540,109947519,109948263,109949108,109954689,109959129,109959356,109961920,109962308,109964221,109967877,109968463,109971363,109974510,",
