SYT2,"Epileptic encephalopathy  |Lambert-Eaton myasthenic syndrome|Motor neuropathy, nonprogressive"
EZH2,Weaver syndrome
CD27,CD27 deficiency
GATAD1,"Cardiomyopathy, dilated"
TFF1,"Gastric cancer, increased risk, association with"
FUT8,"Pulmonary emphysema, association with"
COL1A1,"Osteogenesis imperfecta III/IV|Osteogenesis imperfecta III, modifier of|Osteogenesis imperfecta III|Osteogenesis imperfecta IIC|Osteogenesis imperfecta IIA|Osteogenesis imperfecta II/III|Osteogenesis imperfecta II |Osteogenesis imperfecta IA|Osteogenesis imperfecta IV|Osteogenesis imperfecta IV.|Variation in bone mineral density, association with|Talipes equinovarus, congential idiopathic |Otosclerosis in females, association with|Oteoporotic fracture, predisposition to|Osteoporosis, susceptibility to, association|Osteopaenia with arterial rupture|Osteogenesis imperfecta/Ehlers-Danlos syndrome, mild|Osteogenesis imperfecta/Ehlers-Danlos syndrome|Osteogenesis imperfecta I/IV|Osteogenesis imperfecta I & valvular heart disease|Osteogenesis imperfecta I|Ehlers-Danlos syndrome VII |Ehlers-Danlos syndrome|Dentinogenesis imperfecta|Connective tissue weakness|Collagenopathy, type I|Cervical artery dissection|Caffey-like disease, modifier of|Caffey disease|Ehlers-Danlos syndrome/Osteogenesis imperfecta|Ehlers-Danlos syndrome/Osteogenesis imperfecta, modifier of|Osteogenesis imperfecta & primary open angle glaucoma|Osteogenesis imperfecta|Low bone density|Increased transcription|Hypophosphatasia|HBV-related liver cirrhosis, association with|Grip and bicep strength in elderly men, association with|Gnathodiaphyseal dysplasia"
GRM5,Schizophrenia   |Attention deficit hyperactivity disorder
EXO5,"Glaucoma, primary congenital"
RAD54B,"Glaucoma, primary congenital"
PGAM5,"Glaucoma, primary congenital"
GNB5,"Schizophrenia|Glaucoma, primary congenital"
TAL1,"Glaucoma, primary congenital"
BHLHA9,"Mesoaxial synostotic syndactyly, Malik-Percin type|Split hand/foot malformation|Split hand/foot malformation with long bone deficiency"
TCF7L1,"Autism |Glaucoma, primary congenital"
ACVR1C,"Glaucoma, primary congenital"
COL1A2,"Osteogenesis imperfecta II/III|Osteogenesis imperfecta II.|Osteogenesis imperfecta II|Osteogenesis imperfecta Ib|Osteogenesis imperfecta I/IV|Osteogenesis imperfecta III|Osteogenesis imperfecta III/IV|Osteogenesis imperfecta IV|Osteogenesis imperfecta IV.|Osteogenesis imperfecta/Ehlers-Danlos syndrome|Osteoporosis|Osteoporosis, juvenile|Tooth agenesis|Osteogenesis imperfecta I|Osteogenesis imperfecta|Bone mineral density, association with|Ehlers-Danlos syndrome |Ehlers-Danlos syndrome VII|Ehlers-Danlos syndrome VII, with cardiac valve disease.|Ehlers-Danlos syndrome, hypermobile|Ehlers-Danlos syndrome/Osteogenesis imperfecta|Hepatocellular carcinoma, increased risk, association with|Hypophosphatasia|Increased transcription|Intracranial aneurysm, susceptibility, association with|Lower BMD / increased stroke risk|Marfan syndrome |Minor connective tissue anomaly "
ANO7,"Glaucoma, primary congenital"
PHIP,"Intellectual disability  |Glaucoma, primary congenital"
LRRC4,"Autism spectrum disorder|Glaucoma, primary congenital|Schizophrenia  "
XKR4,"Glaucoma, primary congenital"
FAM120A,"Glaucoma, primary congenital|Autism spectrum disorder  "
BTAF1,"Glaucoma, primary congenital"
GAL3ST3,"Glaucoma, primary congenital"
B3GNT1,"Glaucoma, primary congenital|Walker-Warburg syndrome"
MAP6,"Glaucoma, primary congenital"
GPR12,"Glaucoma, primary congenital"
COL2A1,"Spondyloepimetaphyseal dysplasia congenita|Spondylarthopathy with brachydactyly|Spondylarthopathy|Short-limbed dwarfism|Rhegmatogenous retinal detachment|Pseudorheumatoid dysplasia and spondyloepiphyseal dysplasia, Stanescu type|Premature osteoarthritis|Platyspondylic skeletal dysplasia, Torrance|Persistent notochord|Otospondylomegaepiphyseal dysplasia|Osteonecrosis of femoral head.|Spondyloepimetaphyseal dysplasia, Strudwick|Spondyloepiphyseal dysplasia|Vitreoretinopathy with phalangeal epiphyseal dysplasia|Stickler syndrome, type 1|Stickler syndrome with epilepsy.|Stickler syndrome|Stickler / Wagner syndrome|Spondyloperipheral dysplasia|Spondylometaphyseal dysplasia, Algerian type|Spondyloepiphyseal dysplasia.|Spondyloepiphyseal dysplasia congenita|Spondyloepiphyseal dysplasia / COL2A1-related dysplasia|Wagner's vitreoretinal degeneration|Osteochondrodysplasia|Osteoarthritis, tall stature and sensorineural hearing loss|Dysspondyloenchondromatosis / spondyloepimetaphyseal dysplasia, Strudwick type|Dysspondyloenchondromatosis|Deafness  |Czech dysplasia|Avascular necrosis of the femur head|Arthroophthalmopathy|Arthritis, isolated.|Arthritis, isolated|Achondrogenesis II-hypochondrogenesis|Achondrogenesis 2|Epiphyseal dysplasia|Epiphyseal dysplasia of the femoral head|Hip dysplasia and spinal osteochondritis|Osteoarthritis, early progressive, with spondyloepiphyseal dysplasia|Osteoarthritis|Multiple epiphyseal dysplasia|Legg-Calve-Perthes-like disease|Legg-Calve-Perthes disease|Kniest dysplasia.|Kniest dysplasia|Increased nuchal translucency, tricuspid regurgitation & limb defects|Hypochondroplasia|Hypochondrogenesis"
CSNK2A2,"Glaucoma, primary congenital"
ZNRF1,"Glaucoma, primary congenital"
NARS2,"Alpers syndrome|Deafness, non-syndromic |Leigh disease|OXPHOS complex I and IV deficiency|Potential protein deficiency"
GAS2L2,Potential protein deficiency|Dravet syndrome  
COX14,"Lactic acidosis, fatal neonatal"
RIPK4,Autism spectrum disorder  |Bartsocas-Papas syndrome|Popliteal pterygium syndrome
C8orf37,"Cone-rod dystrophy|Retinal dystrophy, early-onset|Retinitis pigmentosa"
SLCO2A1,"Primary hypertrophic osteoarthropathy with digital clubbing|Pachydermoperiostosis|Isolated digital clubbing|Hypertrophic osteoarthropathy, primary with digital clubbing|Hypertrophic osteoarthropathy, primary|Digital clubbing, colon neoplasia, and NSAID resistance."
ACVR1,Atrioventricular septum defects|Congenital heart defect in Down's syndrome patient|Fibrodysplasia ossificans progressiva
COL3A1,"Ehlers-Danlos syndrome, vascular-type|Ehlers-Danlos-like syndrome|Intracranial aneurysm, association with  |Marfan syndrome with aortopathy|Pelvic organ prolapse, association with|Potential protein deficiency|Thoracic aortic aneurysms and dissections|Thoracic aortic disorder, nonsyndromic|Thoracic aortic disorder, syndromic|Ehlers-Danlos syndrome IV, vascular-type|Ehlers-Danlos syndrome IV|Abdominal aortic aneurysm |Abdominal aortic aneurysm ?|Acrogeria, Gottron|Aortic aneurysm |Connective tissue disorder in cervical artery dissection|Distal aneurysms & dissections, nonsyndromic|Ehlers-Danlos IV with features of EDS I/II & muscle hypertrophy|Ehlers-Danlos syndrome|Ehlers-Danlos syndrome III"
COL4A2,"Porencephaly & small-vessel disease|Porencephaly|Macular degeneration, age related, protection against |Intracerebral haemorrhage & leukoencephalopathy|Haemorrhagic stroke"
HOXB13,"Prostate cancer, association with.|Prostate cancer, association with|Prostate cancer  |Potential protein deficiency|Leukaemia, association with.|Colorectal cancer, association with.|Breast cancer, association with.|Bladder cancer, association with."
WIPF1,Wiskott-Aldrich syndrome
ABCB6,"Pseudohyperkalaemia, familial|Ocular coloboma|Lan(w) blood group variant|Lan(-) blood group variant|Dyschromatosis universalis hereditaria"
KLF10,"Cardiomyopathy, hypertrophic"
GPD1,"Hepatomegaly, stepatohepatitis & hypertriglyceridaemia|Hypertriglyceridaemia, infantile"
THRA,"Autism spectrum disorder|Hypothyroidism|Respiratory disease, aspirin-exacerbated|Thyroid hormone resistance|Thyroid hormone resistance, atypical"
COL4A1,"Porencephaly, prenatal|Porencephaly, intracerebral haemorrhage & white matter disease|Porencephaly, familial|Porencephaly, bilateral|Porencephaly with microangiopathic haemolysis|Porencephaly and schizencephaly|Myocardial infarction, protection, association with|Muscle-eye-brain disease|Microphthalmia with bilateral microcornea & Peters anomaly|Porencephaly, unilateral|Post-ictal hemiparesis|Retinal arteriolar tortuosity.|Walker-Warburg syndrome|Vascular leukoencephalopathy|Vascular cognitive impairment|Stroke, childhood-onset|Small vessel disease|Severe motor delay and leukoencephalopathy|Seizures, new onset & status epilepticus|Schizencephaly, unilateral|Schizencephaly, bilateral|Leukoencephalopathy with muscle symptons, brain small-vessel disease and infantile encephalopathy|Intraventricular haemorrhage|Cataracts and cardiomyopathy.|Cataract  |Cardiac defects|Axenfeld-Rieger anomaly|Arterial stiffness|Anterior segment dysgenesis|Anophthalmia / microphthalmia with developmental delay|Angiopathy, nephropathy, aneurysms & muscle cramps|Acute urinary retention|Focal epilepsy, diplegia, microhaematuria & cataract|Foetal intracerebral haemorrhage|Glaucoma, primary open angle|Intracranial calcification|Intracerebral haemorrhage, late-onset|Intracerebral haemorrhage, foetal, with cataract.|Intracerebral haemorrhage, foetal, with cataract|Intracerebral haemorrhage, foetal|Intracerebral haemorrhage|Infantile spasms|Hemiplegia, infantile|Haemolytic anaemia"
BICC1,Cystic renal dysplasia
COL4A3,"Thin basement membrane nephropathy.|Potential protein deficiency|Nephrotic syndrome, steroid resistant|Nephritis.|Microhaematuria and proteinuria|Haematuria|Glomerular microscopic haematuria|Focal segmental glomerulosclerosis.|Focal segmental glomerulosclerosis|Deafness  |Collagen IV nephropathy|Chronic obstructive pulmonary disease, association with|Benign haematuria|Alport syndrome.|Alport syndrome"
NDUFB3,Complex I deficiency
AGK,"Sengers syndrome|Mitochondrial DNA depletion syndrome, myopathic|Cataract, congenital, autosomal recessive|Cataract & cardiomyopathy|Autism"
IFI30,"Multiple sclerosis, susceptibility to|Multiple sclerosis, protection against|Hyperglycaemia in obese patients, reduced risk, association with"
ZBTB18,"Short stature, microcephaly, developmental & speech delay and dysmorphic facial features|Intellectual disability, nonsyndromic|Abnormalities of the corpus callosum & seizures |Abnormalities of the corpus callosum  "
AKT3,"Microcephaly |Microcephaly & abnormalities of the corpus callosum |Microcephaly, abnormalities of the corpus callosum & seizures |Microcephaly, hypotonia, feeding difficulties, developmental delay & dysmorphic features|Megalencephaly, polymicrogyria, epilepsy and hypoglycaemia|Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome|Megalencephaly-capillary malformation syndrome|Megalencephaly-capillary malformation / megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome|Macrocephaly, megalencephaly & developmental delay|Macrocephaly & speech delay"
COL4A4,"Thin basement membrane disease |Nephritis|Microhaematuria and proteinuria|Macroscopic haematuria with microhaematuria|Kidney disease |Glomerular microscopic haematuria|Focal segmental glomerulosclerosis.|Focal segmental glomerulosclerosis |End-stage renal disease/intermittent haematuria.|Alport syndrome|Alport syndrome, autosomal dominant|Alport syndrome.|Benign haematuria|Collagen IV nephropathy|Deafness  "
CELSR1,Spina bifida  |Neural tube defects|Craniorachischisis
SCRIB,Spina bifida|Craniorachischisis|Autism spectrum disorder|Autism
CUL3,Schizophrenia|Pseudohypoaldosteronism type II|Hyperkalaemic hypertension.|Hyperkalaemic hypertension|Congenital heart disease |Autism spectrum disorder|Autism
KLHL3,Hyperkalaemic hypertension|Hyperkalaemic hypertension.|Pseudohypoaldosteronism type II
NCOA1,Altered tamoxifen response
COL4A5,"Renal disease, end stage.|Microhaematuria and thin basement membrane nephropathy.|Glomerulopathy, X-linked|Focal segmental glomerulosclerosis.|Deafness  |Collagen IV nephropathy|Benign haematuria|Alport syndrome, X-linked|Alport syndrome, oesophageal leiomyomatosis|Alport syndrome, diffuse leiomyomatosis|Alport syndrome"
PNPLA1,"Autism spectrum disorder|Ichthyosis, autosomal recessive congenital"
C3AR1,"Haemolytic uraemic syndrome, atypical|Dense deposit disease "
RTN2,Autism spectrum disorder|Spastic paraplegia 12 
MEST,Silver-Russell syndrome features
F2RL1,"Atopy, association with"
FZD3,Neural tube defects 
COL5A1,"Thoracic aortic aneurysms and dissections|Ehlers-Danlos syndrome with vascular events|Ehlers-Danlos syndrome with superior mesenteric artery aneurism|Ehlers-Danlos syndrome with lethal arterial events|Ehlers-Danlos syndrome II|Ehlers-Danlos syndrome I|Ehlers-Danlos syndrome|Disease-modifying in heterozygosity|Decreased mRNA stability|Chronic achilles tendinopathy, association with|Cervical artery dissection, increased risk "
SEMA6D,Developmental language disorder 
sema6di1,Developmental language disorder 
KIR3DL2,"Preeclampsia, increased risk, association with|Preeclampsia, reduced risk, association with"
COLCA2,"Colorectal cancer, increased risk, association with|Reduced enhancer activity|Reduced promoter activity"
TBL1Y,"Coarctation of the aorta, non-syndromic "
BMP1,"Bone fragility  |Bone fragility, autosomal recessive|Osteogenesis imperfecta  |Osteogenesis imperfecta with normal bone density|Osteogenesis imperfecta, autosomal recessive"
MCL1,"Lung cancer, lower risk, association with|Chronic lymphocytic leukaemia, progression"
COL5A2,"Spontaneous cervical artery dissections|Ehlers-Danlos syndrome II|Ehlers-Danlos syndrome I|Ehlers-Danlos syndrome|Cervical artery dissection, increased risk "
PAPD7,"Colorectal cancer, increased risk, association with "
PIK3R5,Ataxia-ocular apraxia 2
SLC8A1,"Schizophrenia  |Colorectal cancer, increased risk, association with "
PPP2R1A,"Intellectual disability  |Hepatocellular carcinoma, reduced risk|Developmental disorder  |Altered promoter activity "
PVRL3,"Cataract, bilateral congenital  "
COL6A1,"Ullrich congenital muscular dystrophy, intermediate|Ullrich congenital muscular dystrophy|Myopathy  |Muscular dystrophy, limb girdle|Muscular dystrophy  |Malignant hyperthermia|Collagen VI myopathy|Collagen VI deficiency|Bethlem myopathy|Atrioventricular septal defect, Down-syndrome-associated|Atrioventricular septal defect, Down-syndrome associated|Atrioventricular septal defect in Down syndrome"
VAX1,Cleft lip with or without cleft palate|Microphthalmia
HSFY1,Male infertility 
MED13,"Cataract, hearing loss, intellectual disability & short stature"
PLCG2,"Cold-induced urticaria, immunodeficiency & autoimmunity|Autoinflammatory disease with immunodeficiency"
CCL7,"Asthma, atopic, association with"
COL6A2,"Myosclerosis myopathy|Neuromuscular disorder|Schizophrenia ?|Ullrich congenital muscular dystrophy|Ullrich congenital muscular dystrophy / Bethlem myopathy|Ullrich congenital muscular dystrophy, intermediate|Ullrich congenital muscular dystrophy.|Myopathy  |Muscular dystrophy  |Epilepsy, progressive myoclonus|Atrioventricular septal defect, Down-syndrome associated|Atrioventricular septal defect, Down-syndrome-associated|Bethlem myopathy|Bethlem myopathy.|COL6-related dystrophy|Collagen VI deficiency|Collagen VI myopathy"
EFTUD2,"Schizophrenia|Radioulnar synostosis and brain abnormalities|Microcephaly, Tetralogy of Fallot, heart defect & cleft soft palate|Mandibulofacial dysostosis, type Guion-Almeida.|Mandibulofacial dysostosis, type Guion-Almeida, with microphthalmia, coloboma and retinal dystrophy|Mandibulofacial dysostosis, type Guion-Almeida|Mandibulofacial dysostosis with microcephaly|Mandibulofacial dysostosis and esophageal atresia|Mandibulofacial dysostosis  "
DDOST,Congenital disorder of glycosylation  
KIF11,"Autism spectrum disorder|Exudative vitreoretinopathy, familial|Microcephaly|Microcephaly, lymphoedema & chorioretinopathy"
TRAF6,"Ectodermal dysplasia, hypohidrotic"
RHBDF2,Tylosis oesophageal cancer
COL6A3,"Muscular hypotonia  |Myopathy  |Neuromuscular disorder|Potential protein deficiency|Ullrich congenital muscular dystrophy|Ullrich congenital muscular dystrophy, intermediate|Muscular dystrophy & congenital myopathy|Muscular dystrophy  |Atrioventricular septal defect, Down-syndrome associated|Atrioventricular septal defect, Down-syndrome-associated|Bethlem myopathy|Collagen VI deficiency|Collagen VI myopathy|Dystonia  "
GPR179,"Leber congenital amaurosis|Night blindness, congenital stationary|Night blindness, congenital stationary, type 1B"
CRYGB,"Congenital cataract|Paediatric cataract, association with"
SRCAP,"Amyotrophic lateral sclerosis  |Floating-Harbor syndrome|Speech impairment, developmental delay & behavioural problems"
CHRDL1,"Megalocornea, X-linked"
FKBP14,"Ehlers-Danlos syndrome, autosomal recessive, variant|Ehlers-Danlos syndrome  "
TRPC3,Altered methylation|Cerebellar ataxia  
ACVR2B,Left-right axis malformation|Heterotaxy
COL7A1,"Epidermolysis bullosa pruriginosa|Epidermolysis bullosa pruriginosa.|Epidermolysis bullosa, pretibial|Epidermolysis bullosa, recessive dystrophic|Epidermolysis bullosa, recessive dystrophic.|Pretibial recessive dystrophic epidermolysis bullosa|Transient bullous dermolysis|Transient bullous dermolysis of the newborn|Epidermolysis bullosa dystrophica.|Epidermolysis bullosa dystrophica, Pasini type|Autism spectrum disorder|Bart syndrome|Bullous dermolysis of the newborn|Dystrophic epidermolysis bullosa pruriginosa|Epidermolysis bullosa|Epidermolysis bullosa dystrophica|Epidermolysis bullosa dystrophica, Hallopeau-Siemens type|Epidermolysis bullosa dystrophica, inversus type"
BRAT1,"Ohtahara syndrome with hypertonia & microcephaly|Lethal neonatal rigidity & seizure syndrome|Encephalopathy, severe, early-onset, with epilepsy."
CRADD,"Mental retardation, non-syndromic "
TUBGCP6,"Primordial dwarfism with retinopathy|Microcephaly, growth failure & retinopathy|Microcephaly with chorioretinopathy "
SNIP1,Symptomatic epilepsy & skull dysplasia 
HARS,Usher syndrome |Peripheral neuropathy
LBP,"Sepsis, reduced survival, association with.|Sepsis, in males, association with|Sepsis and multiple organ dysfunction in major trauma, association with|Reduced binding capacity for LPS and lipopeptides|Bronchopulmonary dysplasia, in preterm newborns"
PRL,"Systemic lupus erythematosus, association with|Schizophrenia, association with|Rheumatoid arthritis susceptibility, association with"
COL8A2,"Fuchs corneal dystrophy|Glaucoma, primary open angle"
ALCAM,"Schizophrenia|Breast cancer, increased risk, association with  "
PTPN21,"Graves' disease, age of onset, association with|Schizophrenia, reduced risk, association with "
PIGA,"Multiple-congenital anomalies-hypotonia-seizures syndrome|Multiple congenital anomalies-hypotonia-seizures syndrome  |Intellectual disability, X-linked|Ferro-cerebro-cutaneous syndrome|Epileptic encephalopathy, early-onset|Development delay, accelerated linear growth, facial dysmorphisms and CNS abnormalities|Cleft palate, neonatal seizures, contractures and central nervous system malformations"
HBEGF,"CFHR5 nephropathy, modifier of"
CRK,"Cardiovascular malformations|Mental retardation, postnatal growth retardation, facial & limb abnormalities "
ZHX3,"Fasting plasma glucose levels, association with|Hypertriglyceridaemia "
CLNK,"Immunodeficiency, common variable, association with"
COL9A1,"Stickler syndrome, autosomal recessive|Multiple epiphyseal dysplasia|Deafness  "
CRKL,Ventricular septal defect|Tetralogy of Fallot|Subaortic stenosis|Congenital heart defect  |Cardiac malformations|Atrioventricular septum defects
PIF1,Multiple sessile serrated adenoma|Breast cancer  
FAM175A,Breast cancer  
CNKSR2,"Intellectual disability, X-linked non-syndromic"
TMEM138,Joubert syndrome 2
shank3e11,Intellectual disability  |Autism spectrum disorder  
ASB10,"Glaucoma, primary open angle"
COL9A2,"Disc degeneration, association with|Intervertebral disc disease|Lumbar stenosis|Multiple epiphyseal dysplasia|Stickler syndrome"
asb10i3,"Glaucoma, primary open angle"
HHIP,"Decreased enhancer activity|Increased Sp3 binding / decreased enhancer activity|Pituitary hormone deficiency, combined"
CLMP,Congenital short-bowel syndrome|Obesity 
CTC1,Dyskeratosis congenita|Coats plus & dextrocardia|Coats plus|Cerebroretinal microangiopathy with calcifications & cysts.|Cerebroretinal microangiopathy with calcifications & cysts
DIS3L2,Wilms tumour|Perlman syndrome
SLC20A2,"Basal ganglia calcification, idiopathic|Basal ganglia calcification, idiopathic & episodic migraine|Brain calcification |Brain calcification, with migraine and hypovitaminosis D"
COL9A3,"Stickler syndrome|Pseudoachondroplasia|Multiple epiphyseal dysplasia|Lumbar disc disease, association with|Hearing loss, non-syndromic|Deafness  "
COQ4,"Coenzyme Q10 deficiency|Mitochondrial encephalomyopathy, lethal neonatal"
PIEZO2,"Arthrogryposis, distal, type 5|Gordon syndrome|Gordon syndrome / arthrogryposis, distal, type 5|Lung cancer, susceptibility to in never smokers, association with |Marden-Walker syndrome"
KCNJ3,"Schizophrenia, association with  "
TSSC4,"Adult height, association with"
KIF18A,"Adult height, association with|Schizophrenia"
COLQ,"Axial muscle weakness, ptosis & respiratory failure|Congenital myasthenic syndrome|Congenital myasthenic syndrome with vocal cord paralysis|Congenital myasthenic syndrome.|Congenital myasthenic syndromes|Endplate acetylcholinesterase deficiency|Reduced enzyme activity"
FAM154A,"Adult height, association with "
ELAVL2,"Schizophrenia, association with  "
FMN2,"Mental retardation & short stature|Intellectual disability, non-syndromic"
MCM4,"Adrenal failure, short stature & natural killer cell deficiency"
COMP,Early-onset osteoarthritis|Multiple epiphyseal dysplasia|Multiple epiphyseal dysplasia / pseudoachondroplasia|Pseudoachondroplasia
ttnltv,"Schizophrenia  |Potential protein deficiency|Myopathy with early respiratory failure|Hypertrophic cardiomyopathy|Dilated cardiomyopathy  |Core myopathy with heart disease|Cardiomyopathy, peripartum/dilated|Cardiomyopathy, dilated"
ARID1B,"Intellectual disability and hypoplasia of corpus callosum|Intellectual disability, corpus callosum abnormalities, speech impairment & autism|Intellectual disability, plantar fat pads & facial dysmorphism|Nicolaides-Baraitser syndrome|Schizophrenia|Short stature & developmental delay|Short stature, non-syndromic|Intellectual disability & speech impairment|Intellectual disability & agenesis of corpus callossum|Intellectual disability  |Developmental delay, speech impairment & intellectual disability|Developmental delay, dysmorphic features, dysgenesis of the corpus callosum, limb anomalies & genital hypoplasia|Cornelia de Lange syndrome/Bohring-Opitz syndrome|Coffin-Siris syndrome|Autism?|Autism spectrum disorder|Autism"
TRPV3,"Olmsted syndrome & erythromelalgia|Olmsted syndrome|Keratoderma, focal palmoplantar|Hyperinsulinism"
MGAT1,"Multiple sclerosis, association with"
loxhd1tv2,"Fuchs corneal dystrophy, late-onset |Hearing loss, progressive  "
COMT,"Preeclampsia, association with.|Preeclampsia, association with|Parkinson disease, earlier onset in males, association with|Panic disorder, association with|Osteoarthritis-related pain, association with|Obsessive-compulsive disorder, association with|Neurodegeneration within dopamine-innervated brain structures|Neural pain processing, association with|Lower blood pressure with green tea extract, association with|Preeclmpsia, association with|Psychosis, in Alzheimer disease, association with.|Psychosis, in Alzheimer disease, in females, association with.|Temporomandibular disorder|Suicide, protection against in males, association with |Serum alanine aminotransferase activity|Schizophrenia, heterozygote protective effect|Schizophrenia, association with|Schizoaffective disorder, association with|Reduced thermostability|Psychotic and affective disorders, association with.|Violent behavior in schizophrenia, association with|Aggressive personality traits, association with.|Brain activation in the left inferior frontal gyrus, association|Bipolar affective disorder, association with|Attention-deficit/hyperactivity disorder, association with|Attention deficit hyperactivity disorder, association with.|ASD symptoms, with maternal smoking during pregnancy, association with|Anxiety-related personality traits, association with|Anxiety-related personality traits in women, association with|Altered enzyme activity|Breast cancer, in premenopausal women, association with.|Breast cancer, reduced risk, association with|Catechol-o-methyltransferase deficiency|Low back pain, sciatica and disability after lumbar disc herniation|Increased translation rate|Increased cancer-related fatigue and pain sensitivity, in breast cancer survivors, association with.|Hypertension in men, association with|Gout, decreased risk|Generalized vitiligo, increased risk, association with|Cocaine dependence, association with|CKD in individuals with low serum LDL-cholesterol, association|Chromosome damage in breat cancer, association with"
ACO2,"Cerebellar-retinal degeneration, infantile|Optic atrophy  |Schizophrenia  "
TEP1,"Male infertility, association with |Bladder cancer risk, association with "
MAFB,Cleft lip  |Cleft palate|Intellectual and developmental disabilities|Multicentric carpotarsal osteolysis
SLC23A1,"Bladder cancer, increased risk, association with"
SLC30A10,"Hepatic cirrhosis, dystonia, polycythaemia & hypermanganesaemia|Hypermanganesaemia, polycythemia, dystonia, paraparesis/parkinsonism & chronic liver disease|Parkinsonism, dystonia, hypermanganesaemia, polycythaemia & liver disease"
ADCY3,"Body mass index, association with "
DOCK9,Keratoconus 
COQ2,"Nephrotic syndrome, steroid resistant|Nephrotic syndrome, steroid resistant?|OXPHOS deficiency|Parkinson's disease?|Potential protein deficiency|Multiple system atrophy, increased risk, association with  |Multiple system atrophy, cerebellar, association with|Multiple system atrophy, cerebellar type.|Coenzyme Q10 deficiency|Hypercholesterolaemia ?|Multiple system atrophy|Multiple system atrophy .|Multiple system atrophy, cerebellar type "
pax2tvc,Renal hypoplasia
ZFP90,Psychomotor delay & dysmorphic features 
12-Sep,"Male infertility|Male infertility, association with"
CORIN,"Preeclampsia|Impaired brain natriuretic peptide processing|Hypertension, association with|Hypertension  "
SMAD6,"Cardiovascular malformation, congenital|Potential protein deficiency"
DNAJB6,"Myopathy  |Muscular dystrophy, limb-girdle 1D|Muscular dystrophy, limb girdle 1D.|Muscular dystrophy, limb girdle 1D|Frontotemporal dementia with muscular dystrophy, limb-girdle"
IFITM3,"Tuberculosis, susceptibility to, association with|Influenza, susceptibility and severity, association with|Influenza, severe, increased risk|Influenza, mild, susceptibility to|Influenza virus infection, reduced resistance|Coronary artery lesions in Kawasaki disease, increased risk|Avian-origin influenza, severity, association with"
SLC10A1,"Altered substrate uptake|Chronic hepatitis B, resistance to|Inborn error of bile acid transport|SLC10A1 deficiency"
SCGB1D2,Altered p53 transactivation
SERTAD1,Altered p53 transactivation
CHST8,"Peeling skin syndrome, type A|Tetralogy of Fallot"
AANAT,"Delayed sleep phase syndrome, association with|Altered enzyme activity"
ACVRL1,"Potential protein deficiency|Pulmonary arterial hypertension|Pulmonary arterio-venous malformations|Pulmonary hypertension, haemorrhagic telangiectasia-associated|Pulmonary hypertension, primary|Vein of Galen aneurysmal malformation|Pituitary cancer|Hemorrhagic telangiectasia 2 with heart failure and pulmonary arteriovenous malformations|Hemorrhagic telangiectasia|Haemorrhagic telangiectasia with brain arteriovenous malformations|Haemorrhagic telangiectasia associated with pulmonary arterial hypertension|Haemorrhagic telangiectasia 2, modifier of|Haemorrhagic telangiectasia 2|Haemorrhagic telangiectasia  |Arteriovenous malformations, association with "
COX10,Cytochrome c oxidase deficiency
ARID1A,Coffin-Siris syndrome|Intellectual disability and hexadactyly
SMARCE1,Spinal/cranial clear cell meningiomas|Spinal clear cell meningiomas|Multiple spinal meningiomas|Coffin-Siris syndrome
DNAAF3,Primary ciliary dyskinesia  
IL17REL,"Ulcerative colitis, increased risk, association with  "
TRPC4,"Myocardial infarction, reduced risk, association with"
FFAR4,"Obesity, association with|Liver injury, obesity-related, association with|Increased fasting glucose levels, association with"
COX15,"Cytochrome c oxidase deficiency|Hypertrophic cardiomyopathy, early onset|Infantile cardioencephalopathy"
GAP43,Developmental delay  |Schizophrenia  
PIGL,"Hyperphosphatasia with mental retardation syndrome |Colobomas, heart defects, ichthyosiform dermatosis, mental retardation & ear anomalies"
C5orf42,"Joubert syndrome|Monomelic amyotrophy, association with|Oral-facial-digital syndrome type VI|Schizophrenia  "
STK4,"Epidermodysplasia verruciformis - human papillomavirus infections, susceptibility to|Primary immunodeficiency syndrome|STK4 deficiency"
c5orf42a,Joubert syndrome
ROGDI,Kohlsch�tter-T�nz syndrome
CP,"Transferrin saturation, association with|Substantia nigra hyperechogenicity in Parkinsonism, association with|Rolandic epilepsy |Parkinsonism, association with|Multiple sytem atrophy|Ceruloplasmin deficiency with hemosiderosis|Aceruloplasminaemia with parkinsonism|Aceruloplasminaemia with hepatic iron overload and diabetes|Aceruloplasminaemia with diabetes|Aceruloplasminaemia"
SNX10,"Osteopetrosis, infantile, autosomal recessive|Osteopetrosis, autosomal recessive 8|Osteopetrosis & corpus callosum hypoplasia|Osteopetrosis  "
PDE4D,"Psychomotor retardation, coarse facies & ocular anomalies|Intellectual disability syndrome with low body mass index & facial features|Adenomatous polyposis coli|Acroscyphodysplasia|Acrodysostosis  "
ASPRV1,Dry skin / eczema
BCL2L11,Tyrosine kinase inhibitor resistance
MIR124-1,Increased expression  
MARS2,"Development delay, poor growth and sensorineural hearing loss|Spastic ataxia with leukoencephalopathy (ARSAL)"
CPA6,"Duane retraction syndrome 1|Temporal lobe epilepsy, association with|Temporal lobe epilepsy|Reduced protein expression|Reduced activity|Potential protein deficiency|Juvenile myoclonic and generalized epilepsy|Febrile seizures"
TP53AIP1,"Prostate cancer, association with "
